Date	RX Average	RX Peak	TX Average	TX Peak	RX90	TX90
2014/05/04 19:00 	40750166 	202390903 	50965641 	274679022 	96913816 	118999551
2014/05/05 19:00 	46828845 	208942557 	59807123 	315123813 	108508875 	144725742
2014/05/06 19:00 	50922222 	865755511 	67182406 	424546167 	113463944 	225591773
2014/05/07 19:00 	52087831 	844934826 	53267398 	248102126 	122356565 	114480639
2014/05/08 19:00 	86315624 	1003433710 	50018226 	327723212 	129909520 	106256622
2014/05/09 19:00 	9857944 	37527961 	19687307 	169495107 	16090725 	33712366
2014/05/10 19:00 	8907305 	54778947 	17721907 	533224345 	14152123 	26249693
2014/05/11 19:00 	47276888 	881483878 	57710246 	294213324 	102228206 	132123442
2014/05/12 19:00 	51522940 	903254937 	50852156 	304038296 	113649868 	112915967
2014/05/13 19:00 	50545617 	894644393 	59253797 	378960826 	107583180 	124546047
2014/05/14 19:00 	47222607 	822539741 	51528221 	293553800 	100730640 	119323032
2014/05/15 19:00 	88387380 	1004878813 	43320466 	238901452 	135691365 	98843238
2014/05/16 19:00 	10130991 	65348675 	32238210 	164749073 	18689432 	101656541
2014/05/17 19:00 	8240847 	195785215 	23827797 	700570384 	12919568 	52744157
2014/05/18 19:00 	48580773 	904277537 	55342284 	316893456 	105082845 	113103496
2014/05/19 19:00 	47028274 	884988380 	49743934 	242807124 	100527445 	106426537
2014/05/20 19:00 	53541822 	889771894 	47233914 	250544059 	109528166 	113771519
2014/05/21 19:00 	51399304 	926932001 	49872837 	317728904 	115668923 	114690525
2014/05/22 19:00 	85353645 	1045582028 	99102669 	831080686 	123528635 	309654152
2014/05/23 19:00 	12165262 	65541631 	38103476 	399950812 	18941132 	111007538
2014/05/24 19:00 	8893730 	56231833 	21403981 	670659719 	13523660 	34983150
2014/05/25 19:00 	19915848 	950181682 	17851540 	301544583 	46462634 	33246003
2014/05/26 19:00 	47297476 	873452339 	72290290 	428815905 	104000204 	193438889
2014/05/27 19:00 	49267873 	915372645 	74307911 	337536920 	108491229 	160437998
2014/05/28 19:00 	48997383 	946674892 	49856924 	319791308 	99408314 	106855150
2014/05/29 19:00 	82781606 	1018631065 	53711246 	338868053 	113235011 	115293763
2014/05/30 19:00 	12467180 	93955753 	38200783 	308490922 	19617074 	111008016
