__status,sys_created_by,sys_created_on,sys_id,sys_mod_count,sys_updated_by,sys_updated_on,u_bldg_code,u_building,u_comments,u_floor,u_name,u_room,u_room_key,u_tr
success,RhondaAdmin,2014-03-24 21:04:15,bc324f1389a31100090da23bf5f0e409,0,RhondaAdmin,2014-03-24 21:04:15,b9b04b1389a31100090da23bf5f0e4e5,31561b0454cd6c00370f77cd1a50ee03, (MSCNS Floor: 04 Rm: 4613),25579bc454cd6c00370f77cd1a50ee23,CR04A,,UC3,A
success,RhondaAdmin,2014-03-24 21:04:36,bd424f1389a31100090da23bf5f0e450,0,RhondaAdmin,2014-03-24 21:04:36,b9b04b1389a31100090da23bf5f0e4e4,3a561b0454cd6c00370f77cd1a50ee6d,Use BJC key box on 2nd floor (MSCNS Floor: 05 Rm: 5800C),b1579bc454cd6c00370f77cd1a50ee4e,BIH05B,,badge,B
success,RhondaAdmin,2014-03-24 21:04:24,be324f1389a31100090da23bf5f0e428,0,RhondaAdmin,2014-03-24 21:04:24,02b04b1389a31100090da23bf5f0e4ea,01571b4454cd6c00370f77cd1a50ee44, (MSCNS Floor: 02 Rm: SWT2A),30575bc454cd6c00370f77cd1a50ee5f,SWT02A,,CBCA1,A
success,RhondaAdmin,2014-03-24 21:03:55,bf120f1389a31100090da23bf5f0e4ab,0,RhondaAdmin,2014-03-24 21:03:55,b1b04b1389a31100090da23bf5f0e4e6,e8579b4454cd6c00370f77cd1a50ee7f, (MSCNS Floor: 01 Rm: 1007),ac571bc454cd6c00370f77cd1a50eef8,EAST01C,,RED,C
success,RhondaAdmin,2014-03-24 21:03:56,bf120f1389a31100090da23bf5f0e4ac,0,RhondaAdmin,2014-03-24 21:03:56,b1b04b1389a31100090da23bf5f0e4e6,e8579b4454cd6c00370f77cd1a50ee7f, (MSCNS Floor: 03 Rm: 3007),59575bc454cd6c00370f77cd1a50eec9,EAST03B,,RED,B
success,RhondaAdmin,2014-03-24 21:04:28,bf324f1389a31100090da23bf5f0e43e,1,svc-midsrv,2014-06-07 09:01:12,cab04b1389a31100090da23bf5f0e4e9,96561b0454cd6c00370f77cd1a50ee3d, (MSCNS Floor: 03 Rm: 3006),59575bc454cd6c00370f77cd1a50eec9,SOUTH03A,,KA2,A
success,RhondaAdmin,2014-03-24 21:04:29,c0424f1389a31100090da23bf5f0e442,0,RhondaAdmin,2014-03-24 21:04:29,42b04b1389a31100090da23bf5f0e4e9,0e56df0454cd6c00370f77cd1a50ee2d, (MSCNS Floor: 01 Rm: 1005),ac571bc454cd6c00370f77cd1a50eef8,REN01A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:01,c1220f1389a31100090da23bf5f0e4c4,0,RhondaAdmin,2014-03-24 21:04:01,f1b04b1389a31100090da23bf5f0e4e7,6f56db0454cd6c00370f77cd1a50ee57, (MSCNS Floor: 00 Rm: 109),,IWJ00A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:17,c1324f1389a31100090da23bf5f0e419,0,RhondaAdmin,2014-03-24 21:04:17,c2b04b1389a31100090da23bf5f0e4ea,ae56534454cd6c00370f77cd1a50eec5,changed from Black 11/9/12 (MSCNS Floor: 10 Rm: 10134),cd57530854cd6c00370f77cd1a50ee20,WC10A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:33,c1424f1389a31100090da23bf5f0e44a,0,RhondaAdmin,2014-03-24 21:04:33,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54,Room is mechanical area (MSCNS Floor: 03 Rm: Mech),59575bc454cd6c00370f77cd1a50eec9,SLCH03A,,ABCD1,A
success,RhondaAdmin,2014-03-24 21:03:48,c2120f1389a31100090da23bf5f0e48f,1,svc-midsrv,2014-06-07 09:00:13,b9db6f2351e3110032e3236e4abe2723,7657df4454cd6c00370f77cd1a50ee44,Room is across from 220.  Turley staff opens. (MSCNS Floor: 02 Rm: 220),30575bc454cd6c00370f77cd1a50ee5f,BWPB302A,,staff,A
success,RhondaAdmin,2014-03-24 21:04:21,c2324f1389a31100090da23bf5f0e422,53,svc-midsrv,2014-07-02 09:01:06,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: PL Rm: P601),,SLCHPLB,,ABDC1,B
success,RhondaAdmin,2014-03-24 21:04:21,c2324f1389a31100090da23bf5f0e423,0,RhondaAdmin,2014-03-24 21:04:21,b9b04b1389a31100090da23bf5f0e4e5,31561b0454cd6c00370f77cd1a50ee03, (MSCNS Floor: 06 Rm: 6600),7d579bc454cd6c00370f77cd1a50ee78,CR06A,,UA8,A
success,RhondaAdmin,2014-03-24 21:04:25,c3324f1389a31100090da23bf5f0e42a,1,svc-midsrv,2014-06-07 09:01:06,39db6f2351e3110032e3236e4abe2723,bd579f4454cd6c00370f77cd1a50ee53,Turley staff opens TR (MSCNS Floor: 01 Rm: none),ac571bc454cd6c00370f77cd1a50eef8,BWPB101B,,Turley,B
success,RhondaAdmin,2014-03-24 21:04:13,c4324f1389a31100090da23bf5f0e404,0,RhondaAdmin,2014-03-24 21:04:13,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 00 Rm: 0),,SLCH00A,,Badge,A
success,RhondaAdmin,2014-03-24 21:04:29,c4424f1389a31100090da23bf5f0e440,0,RhondaAdmin,2014-03-24 21:04:29,75b04b1389a31100090da23bf5f0e4e7,c4575f4454cd6c00370f77cd1a50ee19, (MSCNS Floor: 05 Rm: 5031),b1579bc454cd6c00370f77cd1a50ee4e,LTC05B,,LTC16,B
success,RhondaAdmin,2014-03-24 21:04:01,c5220f1389a31100090da23bf5f0e4c4,0,RhondaAdmin,2014-03-24 21:04:01,f1b04b1389a31100090da23bf5f0e4e7,6f56db0454cd6c00370f77cd1a50ee57, (MSCNS Floor: 02 Rm: 2011),30575bc454cd6c00370f77cd1a50ee5f,IWJ02A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:33,c5424f1389a31100090da23bf5f0e44a,0,RhondaAdmin,2014-03-24 21:04:33,82b04b1389a31100090da23bf5f0e4ea,2f57df4454cd6c00370f77cd1a50eed0,receptionist will open TR (MSCNS Floor: 02 Rm: 107),30575bc454cd6c00370f77cd1a50ee5f,TESSN02A,,reception,02A
success,RhondaAdmin,2014-03-24 21:04:20,c6324f1389a31100090da23bf5f0e421,1,svc-midsrv,2014-06-07 09:01:01,86b04b1389a31100090da23bf5f0e4e9,2656174454cd6c00370f77cd1a50ee09, (MSCNS Floor: 0B Rm: B820),7f57130854cd6c00370f77cd1a50ee1b,SHB00B,,CBCA,B
success,RhondaAdmin,2014-03-24 21:04:21,c6324f1389a31100090da23bf5f0e422,0,RhondaAdmin,2014-03-24 21:04:21,b9b04b1389a31100090da23bf5f0e4e5,31561b0454cd6c00370f77cd1a50ee03, (MSCNS Floor: 04 Rm: 4601),25579bc454cd6c00370f77cd1a50ee23,CR04B,,UA8,B
success,RhondaAdmin,2014-03-24 21:04:25,c7324f1389a31100090da23bf5f0e42a,0,RhondaAdmin,2014-03-24 21:04:25,31b04b1389a31100090da23bf5f0e4e8,d6579f4454cd6c00370f77cd1a50eece,Human Studies staff opens TR (MSCNS Floor: 02 Rm: Conf),30575bc454cd6c00370f77cd1a50ee5f,NEUC02B,,staff,B
success,RhondaAdmin,2014-03-24 21:03:56,c8220f1389a31100090da23bf5f0e4ad,1,svc-midsrv,2014-06-07 09:00:26,f1b04b1389a31100090da23bf5f0e4e5,3e56174454cd6c00370f77cd1a50ee59,inside residents workrooom CCLL-085 (MSCNS Floor: 0G Rm: 085),a8c9fe60406c0100a7c4289f845e4dd5,CAM00D,,CBCA1,D
success,RhondaAdmin,2014-03-24 21:04:29,c8424f1389a31100090da23bf5f0e440,0,RhondaAdmin,2014-03-24 21:04:29,39b04b1389a31100090da23bf5f0e4e7,1f56df0454cd6c00370f77cd1a50eefb, (MSCNS Floor: 02 Rm: 2081),30575bc454cd6c00370f77cd1a50ee5f,MIR02A,,C63.5,A
success,RhondaAdmin,2014-03-24 21:04:01,c9220f1389a31100090da23bf5f0e4c4,0,RhondaAdmin,2014-03-24 21:04:01,f1b04b1389a31100090da23bf5f0e4e7,6f56db0454cd6c00370f77cd1a50ee57, (MSCNS Floor: 03 Rm: 3014),59575bc454cd6c00370f77cd1a50eec9,IWJ03A,,CBCA1,A
success,RhondaAdmin,2014-03-24 21:04:17,c9324f1389a31100090da23bf5f0e418,0,RhondaAdmin,2014-03-24 21:04:17,c2b04b1389a31100090da23bf5f0e4ea,ae56534454cd6c00370f77cd1a50eec5, (MSCNS Floor: 02 Rm: 2217A),30575bc454cd6c00370f77cd1a50ee5f,WC02A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:34,c9424f1389a31100090da23bf5f0e44a,0,RhondaAdmin,2014-03-24 21:04:34,b9b04b1389a31100090da23bf5f0e4e4,3a561b0454cd6c00370f77cd1a50ee6d, (MSCNS Floor: 06 Rm: 6107M),7d579bc454cd6c00370f77cd1a50ee78,BIH06B,,PMS9,06B
success,RhondaAdmin,2014-03-24 21:04:21,ca324f1389a31100090da23bf5f0e422,0,RhondaAdmin,2014-03-24 21:04:21,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 04 Rm: 410),25579bc454cd6c00370f77cd1a50ee23,MS04B,,86UA,B
success,RhondaAdmin,2014-03-24 21:04:25,cb324f1389a31100090da23bf5f0e42a,0,RhondaAdmin,2014-03-24 21:04:25,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a,Staff lets you in TR (MSCNS Floor: 02 Rm: Surg),30575bc454cd6c00370f77cd1a50ee5f,FPE02D,,staff,D
success,RhondaAdmin,2014-03-24 21:04:29,cc424f1389a31100090da23bf5f0e440,0,RhondaAdmin,2014-03-24 21:04:29,79b04b1389a31100090da23bf5f0e4e7,e7565f0454cd6c00370f77cd1a50eeaf,badge swipe (MSCNS Floor: 06 Rm: 602),7d579bc454cd6c00370f77cd1a50ee78,ML06B,,Badge,B
success,RhondaAdmin,2014-03-24 21:04:29,cc424f1389a31100090da23bf5f0e441,0,RhondaAdmin,2014-03-24 21:04:29,0eb04b1389a31100090da23bf5f0e4e8,24569f0454cd6c00370f77cd1a50ee63, (MSCNS Floor: 00 Rm: B012),,PRB00A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:17,cd324f1389a31100090da23bf5f0e418,0,RhondaAdmin,2014-03-24 21:04:17,c2b04b1389a31100090da23bf5f0e4ea,ae56534454cd6c00370f77cd1a50eec5, (MSCNS Floor: 03 Rm: 303),59575bc454cd6c00370f77cd1a50eec9,WC03A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:33,cd424f1389a31100090da23bf5f0e448,1,svc-midsrv,2014-06-07 09:01:18,02b04b1389a31100090da23bf5f0e4ea,01571b4454cd6c00370f77cd1a50ee44,room number is SW-01-093 (MSCNS Floor: ML Rm: 093),,SWTMLA,,CBCA,A
success,RhondaAdmin,2014-03-24 21:04:21,ce324f1389a31100090da23bf5f0e422,0,RhondaAdmin,2014-03-24 21:04:21,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 04 Rm: 428),25579bc454cd6c00370f77cd1a50ee23,MS04C,,Security,C
success,RhondaAdmin,2014-03-24 21:24:17,cec64f5389a31100090da23bf5f0e4de,1,svc-midsrv,2014-06-07 09:00:15,ec3c636351e3110032e3236e4abe27e7,, (MSCNS Floor: 02 Rm: CP2A),30575bc454cd6c00370f77cd1a50ee5f,CP02A,,CBCA1,A
success,RhondaAdmin,2014-03-24 21:24:17,cec64f5389a31100090da23bf5f0e4df,1,svc-midsrv,2014-06-07 09:00:16,ec3c636351e3110032e3236e4abe27e7,, (MSCNS Floor: 11 Rm: CP11A),d257930854cd6c00370f77cd1a50ee42,CP11A,,CBCA1,A
success,RhondaAdmin,2014-03-24 21:04:24,cf324f1389a31100090da23bf5f0e429,0,RhondaAdmin,2014-03-24 21:04:24,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 01 Rm: Erlan),ac571bc454cd6c00370f77cd1a50eef8,MS01C,,Admissions,C
success,RhondaAdmin,2014-03-24 21:04:25,cf324f1389a31100090da23bf5f0e42a,0,RhondaAdmin,2014-03-24 21:04:25,46b04b1389a31100090da23bf5f0e4ea,f756934454cd6c00370f77cd1a50ee6b,combination lock on door (MSCNS Floor: 03 Rm: 3300),59575bc454cd6c00370f77cd1a50eec9,WH03B,,combo,B
success,RhondaAdmin,2014-03-24 21:04:30,d0424f1389a31100090da23bf5f0e443,0,RhondaAdmin,2014-03-24 21:04:30,86b04b1389a31100090da23bf5f0e4e9,2656174454cd6c00370f77cd1a50ee09,rm BB-02-015 (MSCNS Floor: 02 Rm: 2-015),30575bc454cd6c00370f77cd1a50ee5f,SHB02B,,CBCA,B
success,RhondaAdmin,2014-03-24 21:03:45,d1120f1389a31100090da23bf5f0e48a,0,RhondaAdmin,2014-03-24 21:03:45,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 01 Rm: 1011),ac571bc454cd6c00370f77cd1a50eef8,BLVD01X,,PMS9,X
success,RhondaAdmin,2014-03-24 21:04:01,d1220f1389a31100090da23bf5f0e4c5,0,RhondaAdmin,2014-03-24 21:04:01,35b04b1389a31100090da23bf5f0e4e7,fd571b4454cd6c00370f77cd1a50eeb6,hubble box (MSCNS Floor: 01 Rm: 1003),ac571bc454cd6c00370f77cd1a50eef8,LANX01A,,no door,A
success,RhondaAdmin,2014-03-24 21:04:02,d1220f1389a31100090da23bf5f0e4c6,0,RhondaAdmin,2014-03-24 21:04:02,75b04b1389a31100090da23bf5f0e4e7,c4575f4454cd6c00370f77cd1a50ee19, (MSCNS Floor: 04 Rm: 4007),25579bc454cd6c00370f77cd1a50ee23,LTC04A,,LTC 5,A
success,RhondaAdmin,2014-03-24 21:04:34,d1424f1389a31100090da23bf5f0e44c,0,RhondaAdmin,2014-03-24 21:04:34,f5b04b1389a31100090da23bf5f0e4e7,5d565b0454cd6c00370f77cd1a50eee4, (MSCNS Floor: 07 Rm: 7008),e8575fc454cd6c00370f77cd1a50ee15,MCM07B,,VIS7A,07B
success,RhondaAdmin,2014-03-24 21:04:38,d2424f1389a31100090da23bf5f0e455,0,RhondaAdmin,2014-03-24 21:04:38,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a, (MSCNS Floor: 01 Rm: CR),ac571bc454cd6c00370f77cd1a50eef8,FPE01X,,none,X
success,RhondaAdmin,2014-03-24 21:04:30,d4424f1389a31100090da23bf5f0e442,0,RhondaAdmin,2014-03-24 21:04:30,42b04b1389a31100090da23bf5f0e4e9,0e56df0454cd6c00370f77cd1a50ee2d, (MSCNS Floor: 06 Rm: 6004),7d579bc454cd6c00370f77cd1a50ee78,REN06A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:30,d4424f1389a31100090da23bf5f0e443,0,RhondaAdmin,2014-03-24 21:04:30,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 01 Rm: 1819),ac571bc454cd6c00370f77cd1a50eef8,SLCH01A,,ABDC1,A
success,RhondaAdmin,2014-03-24 21:03:45,d5120f1389a31100090da23bf5f0e489,1,svc-midsrv,2014-06-07 09:00:09,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 0B Rm: B064),7f57130854cd6c00370f77cd1a50ee1b,BLVD00A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:03:45,d5120f1389a31100090da23bf5f0e48a,0,RhondaAdmin,2014-03-24 21:03:45,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 01 Rm: 1016),ac571bc454cd6c00370f77cd1a50eef8,BLVD01Y,,PMS9,Y
success,RhondaAdmin,2014-03-24 21:04:01,d5220f1389a31100090da23bf5f0e4c5,0,RhondaAdmin,2014-03-24 21:04:01,75b04b1389a31100090da23bf5f0e4e7,c4575f4454cd6c00370f77cd1a50ee19, (MSCNS Floor: 01 Rm: 1007),ac571bc454cd6c00370f77cd1a50eef8,LTC01A,,LTC 5,A
success,RhondaAdmin,2014-03-24 21:04:02,d5220f1389a31100090da23bf5f0e4c6,0,RhondaAdmin,2014-03-24 21:04:02,75b04b1389a31100090da23bf5f0e4e7,c4575f4454cd6c00370f77cd1a50ee19, (MSCNS Floor: 05 Rm: 5007),b1579bc454cd6c00370f77cd1a50ee4e,LTC05A,,LTC 5,A
success,RhondaAdmin,2014-03-24 21:04:34,d5424f1389a31100090da23bf5f0e44c,0,RhondaAdmin,2014-03-24 21:04:34,06b04b1389a31100090da23bf5f0e4ea,7b565f0454cd6c00370f77cd1a50eef0, (MSCNS Floor: 04 Rm: 4009),25579bc454cd6c00370f77cd1a50ee23,WEST04A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:06,d6220f1389a31100090da23bf5f0e4db,0,RhondaAdmin,2014-03-24 21:04:06,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a,contact Biochem (MSCNS Floor: 02 Rm: 260),30575bc454cd6c00370f77cd1a50ee5f,MS02B,,Biochem,B
success,RhondaAdmin,2014-03-24 21:04:21,d6324f1389a31100090da23bf5f0e423,0,RhondaAdmin,2014-03-24 21:04:21,b9b04b1389a31100090da23bf5f0e4e5,31561b0454cd6c00370f77cd1a50ee03, (MSCNS Floor: 05 Rm: 5506),b1579bc454cd6c00370f77cd1a50ee4e,CR05A,,UA8,A
success,RhondaAdmin,2014-03-24 21:04:38,d6424f1389a31100090da23bf5f0e455,0,RhondaAdmin,2014-03-24 21:04:38,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a, (MSCNS Floor: 01 Rm: CR),ac571bc454cd6c00370f77cd1a50eef8,FPE01Y,,none,Y
success,RhondaAdmin,2014-03-24 21:04:26,d7324f1389a31100090da23bf5f0e42c,1,svc-midsrv,2014-06-07 09:01:07,7db04b1389a31100090da23bf5f0e4e5,fd571b4454cd6c00370f77cd1a50eebf, (MSCNS Floor: 01 Rm: 1006),ac571bc454cd6c00370f77cd1a50eef8,CTG01B,,NB12,B
success,RhondaAdmin,2014-03-24 21:04:26,d7324f1389a31100090da23bf5f0e42d,1,svc-midsrv,2014-06-07 09:01:08,f1b04b1389a31100090da23bf5f0e4e5,3e56174454cd6c00370f77cd1a50ee59, (MSCNS Floor: 03 Rm: 3414),59575bc454cd6c00370f77cd1a50eec9,CAM03D,,CBCA,D
success,svc-midsrv,2014-06-07 09:00:51,d7db6a9fb9c96100bfac9d5b81517945,0,svc-midsrv,2014-06-07 09:00:51,eb4ca36351e3110032e3236e4abe279d,, (MSCNS Floor: 00 Rm: 46),,STAIR00A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:30,d8424f1389a31100090da23bf5f0e442,0,RhondaAdmin,2014-03-24 21:04:30,82b04b1389a31100090da23bf5f0e4e9,35571b4454cd6c00370f77cd1a50ee9e,rm RJ-03-2 (MSCNS Floor: 03 Rm: 03-2),59575bc454cd6c00370f77cd1a50eec9,RJ03A,,CBCA,A
success,RhondaAdmin,2014-03-24 21:04:30,d8424f1389a31100090da23bf5f0e443,1,svc-midsrv,2014-06-07 09:01:15,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 04 Rm: 4315),25579bc454cd6c00370f77cd1a50ee23,SLCH04A,,ABDC1,A
success,RhondaAdmin,2014-03-24 21:03:45,d9120f1389a31100090da23bf5f0e489,0,RhondaAdmin,2014-03-24 21:03:45,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 01 Rm: 1009),ac571bc454cd6c00370f77cd1a50eef8,BLVD01Z,,PMS9,Z
success,RhondaAdmin,2014-03-24 21:04:01,d9220f1389a31100090da23bf5f0e4c5,0,RhondaAdmin,2014-03-24 21:04:01,75b04b1389a31100090da23bf5f0e4e7,c4575f4454cd6c00370f77cd1a50ee19, (MSCNS Floor: 02 Rm: 2007),30575bc454cd6c00370f77cd1a50ee5f,LTC02A,,LTC 5,A
success,RhondaAdmin,2014-03-24 21:04:02,d9220f1389a31100090da23bf5f0e4c6,0,RhondaAdmin,2014-03-24 21:04:02,b5b04b1389a31100090da23bf5f0e4e7,60565b0454cd6c00370f77cd1a50ee86, (MSCNS Floor: 01 Rm: 114A),ac571bc454cd6c00370f77cd1a50eef8,MAT01A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:34,d9424f1389a31100090da23bf5f0e44c,0,RhondaAdmin,2014-03-24 21:04:34,06b04b1389a31100090da23bf5f0e4ea,7b565f0454cd6c00370f77cd1a50eef0, (MSCNS Floor: 04 Rm: 4704),25579bc454cd6c00370f77cd1a50ee23,WEST04B,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:06,da220f1389a31100090da23bf5f0e4db,1,svc-midsrv,2014-06-07 09:00:39,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 04 Rm: 456),25579bc454cd6c00370f77cd1a50ee23,MS04A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:22,da324f1389a31100090da23bf5f0e423,0,RhondaAdmin,2014-03-24 21:04:22,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 03 Rm: 334A),59575bc454cd6c00370f77cd1a50eec9,MS03A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:38,da424f1389a31100090da23bf5f0e454,0,RhondaAdmin,2014-03-24 21:04:38,75b04b1389a31100090da23bf5f0e4e7,c4575f4454cd6c00370f77cd1a50ee19,room 101KEH. Located in Connor Auditorium Control Booth (MSCNS Floor: 01 Rm: 101KE),ac571bc454cd6c00370f77cd1a50eef8,LTC01B,,LTC-2,B
success,RhondaAdmin,2014-03-24 21:04:39,da424f1389a31100090da23bf5f0e455,0,RhondaAdmin,2014-03-24 21:04:39,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a, (MSCNS Floor: 01 Rm: CR),ac571bc454cd6c00370f77cd1a50eef8,FPE01Z,,none,Z
success,RhondaAdmin,2014-03-24 21:04:26,db324f1389a31100090da23bf5f0e42c,0,RhondaAdmin,2014-03-24 21:04:26,cab04b1389a31100090da23bf5f0e4e8,9357df4454cd6c00370f77cd1a50ee99, (MSCNS Floor: 01 Rm: 218),ac571bc454cd6c00370f77cd1a50eef8,PQ01A,,A46354,A
success,RhondaAdmin,2014-03-24 21:24:22,dbc68f5389a31100090da23bf5f0e400,1,svc-midsrv,2014-06-07 09:01:19,0d6ce36351e3110032e3236e4abe2761,3a4cbe06354d210032e3049cc90c0eb8,Call Danforth at 5-7048 to set up time to get in TR. (MSCNS Floor: 02 Rm: 206),30575bc454cd6c00370f77cd1a50ee5f,SK27602A,,Danforth,A
success,RhondaAdmin,2014-03-24 21:04:30,dc424f1389a31100090da23bf5f0e442,0,RhondaAdmin,2014-03-24 21:04:30,82b04b1389a31100090da23bf5f0e4e9,35571b4454cd6c00370f77cd1a50ee9e,rm RJ-05-2 (MSCNS Floor: 05 Rm: 05-2),b1579bc454cd6c00370f77cd1a50ee4e,RJ05A,,CBCA,A
success,RhondaAdmin,2014-03-24 21:04:30,dc424f1389a31100090da23bf5f0e443,0,RhondaAdmin,2014-03-24 21:04:30,4ab04b1389a31100090da23bf5f0e4e9,bf57d74454cd6c00370f77cd1a50ee54, (MSCNS Floor: 06 Rm: 6124),7d579bc454cd6c00370f77cd1a50ee78,SLCH06A,,ABDC1,A
success,RhondaAdmin,2014-03-24 21:03:45,dd120f1389a31100090da23bf5f0e489,0,RhondaAdmin,2014-03-24 21:03:45,f9b04b1389a31100090da23bf5f0e4e4,ee575b4454cd6c00370f77cd1a50ee21, (MSCNS Floor: 01 Rm: 1013),ac571bc454cd6c00370f77cd1a50eef8,BLVD01W,,PMS9,W
success,RhondaAdmin,2014-03-24 21:04:01,dd220f1389a31100090da23bf5f0e4c4,0,RhondaAdmin,2014-03-24 21:04:01,f1b04b1389a31100090da23bf5f0e4e7,6f56db0454cd6c00370f77cd1a50ee57, (MSCNS Floor: 04 Rm: 408A),25579bc454cd6c00370f77cd1a50ee23,IWJ04A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:01,dd220f1389a31100090da23bf5f0e4c5,0,RhondaAdmin,2014-03-24 21:04:01,75b04b1389a31100090da23bf5f0e4e7,c4575f4454cd6c00370f77cd1a50ee19, (MSCNS Floor: 03 Rm: 3007),59575bc454cd6c00370f77cd1a50eec9,LTC03A,,LTC 5,A
success,RhondaAdmin,2014-03-24 21:04:02,dd220f1389a31100090da23bf5f0e4c6,0,RhondaAdmin,2014-03-24 21:04:02,b5b04b1389a31100090da23bf5f0e4e7,60565b0454cd6c00370f77cd1a50ee86, (MSCNS Floor: 05 Rm: 522),b1579bc454cd6c00370f77cd1a50ee4e,MAT05A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:35,dd424f1389a31100090da23bf5f0e44c,0,RhondaAdmin,2014-03-24 21:04:35,42b04b1389a31100090da23bf5f0e4ea,00571f4454cd6c00370f77cd1a50eeff,need Security to open the outer door.  Changed from key CBCA1  11/9/12 (MSCNS Floor: 01 Rm: 100A),ac571bc454cd6c00370f77cd1a50eef8,TAB01B,,PMS9,B
success,RhondaAdmin,2014-03-24 21:04:06,de220f1389a31100090da23bf5f0e4db,0,RhondaAdmin,2014-03-24 21:04:06,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a,changed from key Yellow per Lee 11/9/12 (MSCNS Floor: 05 Rm: 5012A),b1579bc454cd6c00370f77cd1a50ee4e,MS05A,,PMS9,A
success,RhondaAdmin,2014-03-24 21:04:22,de324f1389a31100090da23bf5f0e423,0,RhondaAdmin,2014-03-24 21:04:22,f9b04b1389a31100090da23bf5f0e4e7,51561f0454cd6c00370f77cd1a50ee6a, (MSCNS Floor: 03 Rm: 334A),59575bc454cd6c00370f77cd1a50eec9,MS03B,,PMS9,B
success,RhondaAdmin,2014-03-24 21:04:38,de424f1389a31100090da23bf5f0e454,0,RhondaAdmin,2014-03-24 21:04:38,39b04b1389a31100090da23bf5f0e4e6,5f57d74454cd6c00370f77cd1a50ee0a, (MSCNS Floor: 01 Rm: CR),ac571bc454cd6c00370f77cd1a50eef8,FPE01W,,none,W
success,RhondaAdmin,2014-03-24 21:04:39,de424f1389a31100090da23bf5f0e455,0,RhondaAdmin,2014-03-24 21:04:39,06b04b1389a31100090da23bf5f0e4ea,7b565f0454cd6c00370f77cd1a50eef0,inside lab (MSCNS Floor: 01 Rm: 1754a),ac571bc454cd6c00370f77cd1a50eef8,WEST01B,,,B
success,RhondaAdmin,2014-03-24 21:04:26,df324f1389a31100090da23bf5f0e42c,1,svc-midsrv,2014-06-07 09:01:08,cab04b1389a31100090da23bf5f0e4e8,9357df4454cd6c00370f77cd1a50ee99, (MSCNS Floor: 01 Rm: None),ac571bc454cd6c00370f77cd1a50eef8,PQ01B,,A46354,B
success,RhondaAdmin,2014-03-24 21:24:22,dfc68f5389a31100090da23bf5f0e410,1,svc-midsrv,2014-06-07 09:01:29,fa4ca36351e3110032e3236e4abe2797,034cbe06354d210032e3049cc90c0eba, (MSCNS Floor: 01 Rm: 104),ac571bc454cd6c00370f77cd1a50eef8,RD01W,,Combo,W
